Country_code,Country,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
NPL,Nepal,27736372.0,9058347.0,24261090.0,61055809.0,210.0,95.0,31.0,83.0,2021-01-27,2023-11-23,2023-02-26
NPL,Nepal,27770338.0,9254822.0,24318807.0,61343966.0,211.0,95.0,32.0,83.0,2021-01-27,2023-11-23,2023-03-26
NPL,Nepal,27789217.0,9583046.0,24350157.0,61722419.0,212.0,95.0,33.0,84.0,2021-01-27,2023-11-23,2023-04-30
NPL,Nepal,27800477.0,9816999.0,24377971.0,61995447.0,213.0,95.0,34.0,84.0,2021-01-27,2023-11-23,2023-05-28
NPL,Nepal,27811439.0,9923481.0,24395862.0,62130782.0,213.0,95.0,34.0,84.0,2021-01-27,2023-11-23,2023-06-25
NPL,Nepal,27831599.0,10018133.0,24416941.0,62266674.0,214.0,96.0,34.0,84.0,2021-01-27,2023-11-23,2023-07-30
NPL,Nepal,27851760.0,10112786.0,24438019.0,62402566.0,214.0,96.0,35.0,84.0,2021-01-27,2023-11-23,2023-08-27
NPL,Nepal,27871271.0,10204385.0,24458418.0,62534074.0,215.0,96.0,35.0,84.0,2021-01-27,2023-11-23,2023-09-24
NPL,Nepal,27882656.0,10262761.0,24470380.0,62615797.0,215.0,96.0,35.0,84.0,2021-01-27,2023-11-23,2023-10-29
NPL,Nepal,27883196.0,10273390.0,24471043.0,62627629.0,215.0,96.0,35.0,84.0,2021-01-27,2023-11-23,2023-11-26
VCT,Saint Vincent and the Grenadines,37481.0,4248.0,31600.0,73329.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2023-01-29
VCT,Saint Vincent and the Grenadines,37524.0,4267.0,31627.0,73418.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-02-26
VCT,Saint Vincent and the Grenadines,37527.0,4276.0,31632.0,73435.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-03-26
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-04-30
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-05-28
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-06-25
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-07-30
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-08-27
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-09-24
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-10-29
VCT,Saint Vincent and the Grenadines,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-11-26
VCT,Saint Vincent and the Grenadines,1844.0,0.0,4.0,1848.0,2.0,2.0,0.0,0.0,2021-02-01,2023-12-29,2021-02-28
VCT,Saint Vincent and the Grenadines,10483.0,0.0,48.0,10568.0,10.0,9.0,0.0,0.0,2021-02-01,2023-12-29,2021-03-28
VCT,Saint Vincent and the Grenadines,12380.0,0.0,1151.0,13531.0,12.0,11.0,0.0,1.0,2021-02-01,2023-12-29,2021-04-25
VCT,Saint Vincent and the Grenadines,13718.0,0.0,7134.0,20852.0,19.0,12.0,0.0,6.0,2021-02-01,2023-12-29,2021-05-30
VCT,Saint Vincent and the Grenadines,14629.0,0.0,9341.0,23970.0,22.0,13.0,0.0,8.0,2021-02-01,2023-12-29,2021-06-27
VCT,Saint Vincent and the Grenadines,15877.0,0.0,11320.0,27657.0,25.0,14.0,0.0,10.0,2021-02-01,2023-12-29,2021-07-25
VCT,Saint Vincent and the Grenadines,17920.0,0.0,11828.0,30579.0,28.0,16.0,0.0,11.0,2021-02-01,2023-12-29,2021-08-29
VCT,Saint Vincent and the Grenadines,20529.0,0.0,13409.0,33938.0,31.0,19.0,0.0,12.0,2021-02-01,2023-12-29,2021-09-26
VCT,Saint Vincent and the Grenadines,26331.0,0.0,17970.0,44301.0,40.0,24.0,0.0,16.0,2021-02-01,2023-12-29,2021-10-31
VCT,Saint Vincent and the Grenadines,30934.0,211.0,22586.0,53731.0,48.0,28.0,0.0,20.0,2021-02-01,2023-12-29,2021-11-28
VCT,Saint Vincent and the Grenadines,33494.0,1460.0,26244.0,61198.0,55.0,30.0,1.0,24.0,2021-02-01,2023-12-29,2021-12-26
VCT,Saint Vincent and the Grenadines,34284.0,2309.0,27642.0,64236.0,58.0,31.0,2.0,25.0,2021-02-01,2023-12-29,2022-01-30
VCT,Saint Vincent and the Grenadines,35289.0,3120.0,29218.0,67627.0,61.0,32.0,3.0,26.0,2021-02-01,2023-12-29,2022-02-27
VCT,Saint Vincent and the Grenadines,36084.0,3471.0,30179.0,69734.0,63.0,33.0,3.0,27.0,2021-02-01,2023-12-29,2022-03-27
VCT,Saint Vincent and the Grenadines,36257.0,3601.0,30433.0,70290.0,63.0,33.0,3.0,27.0,2021-02-01,2023-12-29,2022-04-24
VCT,Saint Vincent and the Grenadines,36564.0,3768.0,30647.0,70979.0,64.0,33.0,3.0,28.0,2021-02-01,2023-12-29,2022-05-29
VCT,Saint Vincent and the Grenadines,36770.0,3905.0,30876.0,71552.0,64.0,33.0,4.0,28.0,2021-02-01,2023-12-29,2022-06-26
VCT,Saint Vincent and the Grenadines,37019.0,4048.0,31151.0,72218.0,65.0,33.0,4.0,28.0,2021-02-01,2023-12-29,2022-07-31
VCT,Saint Vincent and the Grenadines,37149.0,4128.0,31256.0,72536.0,65.0,33.0,4.0,28.0,2021-02-01,2023-12-29,2022-08-28
VCT,Saint Vincent and the Grenadines,37268.0,4170.0,31385.0,72823.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-09-25
VCT,Saint Vincent and the Grenadines,37311.0,4197.0,31433.0,72941.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-10-30
VCT,Saint Vincent and the Grenadines,37331.0,4202.0,31445.0,72979.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-11-27
VCT,Saint Vincent and the Grenadines,37356.0,4209.0,31471.0,73036.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-12-25
TLS,Timor-Leste,886434.0,338872.0,801294.0,2026600.0,154.0,67.0,26.0,61.0,2021-04-07,2023-11-22,2023-10-29
TLS,Timor-Leste,886838.0,340201.0,801759.0,2028798.0,154.0,67.0,26.0,61.0,2021-04-07,2023-11-22,2023-11-26
TLS,Timor-Leste,389989.0,0.0,198310.0,588299.0,45.0,30.0,0.0,15.0,2021-04-07,2023-11-22,2021-08-29
TLS,Timor-Leste,449175.0,0.0,276926.0,726101.0,55.0,34.0,0.0,21.0,2021-04-07,2023-11-22,2021-09-26
TLS,Timor-Leste,558888.0,0.0,364031.0,922919.0,70.0,42.0,0.0,28.0,2021-04-07,2023-11-22,2021-10-31
TLS,Timor-Leste,646851.0,0.0,465372.0,1112223.0,84.0,49.0,0.0,35.0,2021-04-07,2023-11-22,2021-11-28
TLS,Timor-Leste,665155.0,0.0,542584.0,1207739.0,92.0,50.0,0.0,41.0,2021-04-07,2023-11-22,2021-12-26
TLS,Timor-Leste,672208.0,5482.0,564164.0,1241854.0,94.0,51.0,0.0,43.0,2021-04-07,2023-11-22,2022-01-30
TLS,Timor-Leste,679551.0,11438.0,573170.0,1264159.0,96.0,52.0,1.0,43.0,2021-04-07,2023-11-22,2022-02-27
TLS,Timor-Leste,733028.0,24925.0,585300.0,1343253.0,102.0,56.0,2.0,44.0,2021-04-07,2023-11-22,2022-03-27
TLS,Timor-Leste,784415.0,56308.0,624377.0,1465099.0,111.0,59.0,4.0,47.0,2021-04-07,2023-11-22,2022-04-24
TLS,Timor-Leste,807407.0,94796.0,674935.0,1577138.0,120.0,61.0,7.0,51.0,2021-04-07,2023-11-22,2022-05-29
TLS,Timor-Leste,831381.0,139681.0,708994.0,1680056.0,127.0,63.0,11.0,54.0,2021-04-07,2023-11-22,2022-06-26
TLS,Timor-Leste,844648.0,177966.0,731685.0,1754298.0,133.0,64.0,13.0,55.0,2021-04-07,2023-11-22,2022-07-31
TLS,Timor-Leste,849208.0,199783.0,742124.0,1791115.0,136.0,64.0,15.0,56.0,2021-04-07,2023-11-22,2022-08-28
TLS,Timor-Leste,854180.0,219343.0,750187.0,1823710.0,138.0,65.0,17.0,57.0,2021-04-07,2023-11-22,2022-09-25
TLS,Timor-Leste,859860.0,239690.0,759375.0,1858925.0,141.0,65.0,18.0,58.0,2021-04-07,2023-11-22,2022-10-30
TLS,Timor-Leste,872617.0,291233.0,779475.0,1943325.0,147.0,66.0,22.0,59.0,2021-04-07,2023-11-22,2022-11-27
TLS,Timor-Leste,878845.0,315249.0,790466.0,1984560.0,151.0,67.0,24.0,60.0,2021-04-07,2023-11-22,2022-12-25
TLS,Timor-Leste,882547.0,328531.0,797351.0,2008429.0,152.0,67.0,25.0,60.0,2021-04-07,2023-11-22,2023-01-29
TLS,Timor-Leste,883084.0,331134.0,798188.0,2012406.0,153.0,67.0,25.0,61.0,2021-04-07,2023-11-22,2023-02-26
TLS,Timor-Leste,883370.0,332489.0,798631.0,2014491.0,153.0,67.0,25.0,61.0,2021-04-07,2023-11-22,2023-03-26
TLS,Timor-Leste,883759.0,334017.0,799115.0,2016891.0,153.0,67.0,25.0,61.0,2021-04-07,2023-11-22,2023-04-30
TLS,Timor-Leste,883997.0,334978.0,799420.0,2018395.0,153.0,67.0,25.0,61.0,2021-04-07,2023-11-22,2023-05-28
TLS,Timor-Leste,884264.0,335652.0,799676.0,2019592.0,153.0,67.0,25.0,61.0,2021-04-07,2023-11-22,2023-06-25
TLS,Timor-Leste,884808.0,336338.0,800054.0,2021201.0,153.0,67.0,26.0,61.0,2021-04-07,2023-11-22,2023-07-30
TLS,Timor-Leste,885352.0,337024.0,800433.0,2022810.0,153.0,67.0,26.0,61.0,2021-04-07,2023-11-22,2023-08-27
TLS,Timor-Leste,885879.0,337688.0,800799.0,2024367.0,154.0,67.0,26.0,61.0,2021-04-07,2023-11-22,2023-09-24
TLS,Timor-Leste,28992.0,0.0,0.0,28992.0,2.0,2.0,0.0,0.0,2021-04-07,2023-11-22,2021-04-25
TLS,Timor-Leste,79222.0,0.0,5.0,79227.0,6.0,6.0,0.0,0.0,2021-04-07,2023-11-22,2021-05-30
TLS,Timor-Leste,205174.0,0.0,25839.0,231013.0,18.0,16.0,0.0,2.0,2021-04-07,2023-11-22,2021-06-27
TLS,Timor-Leste,289792.0,0.0,96158.0,385951.0,29.0,22.0,0.0,7.0,2021-04-07,2023-11-22,2021-07-25
BRN,Brunei Darussalam,446850.0,313671.0,438544.0,1211579.0,277.0,100.0,72.0,100.0,2021-04-03,2023-06-30,2022-06-26
BRN,Brunei Darussalam,448402.0,322908.0,442447.0,1243647.0,284.0,100.0,74.0,100.0,2021-04-03,2023-06-30,2022-07-31
BRN,Brunei Darussalam,449349.0,332679.0,444317.0,1267482.0,290.0,100.0,76.0,100.0,2021-04-03,2023-06-30,2022-08-28
BRN,Brunei Darussalam,450012.0,337374.0,445204.0,1277652.0,292.0,100.0,77.0,100.0,2021-04-03,2023-06-30,2022-09-25
BRN,Brunei Darussalam,450198.0,338157.0,445688.0,1280659.0,293.0,100.0,77.0,100.0,2021-04-03,2023-06-30,2022-10-30
BRN,Brunei Darussalam,450448.0,339086.0,445980.0,1283829.0,293.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2022-11-27
BRN,Brunei Darussalam,450742.0,339599.0,446256.0,1286813.0,294.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2022-12-25
BRN,Brunei Darussalam,450862.0,339905.0,446454.0,1288561.0,295.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-01-29
BRN,Brunei Darussalam,450938.0,340188.0,446541.0,1290412.0,295.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-02-26
BRN,Brunei Darussalam,450989.0,340351.0,446619.0,1291769.0,295.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-03-26
BRN,Brunei Darussalam,451036.0,340382.0,446632.0,1292032.0,295.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-04-30
BRN,Brunei Darussalam,451092.0,340433.0,446669.0,1292780.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-05-28
BRN,Brunei Darussalam,451149.0,340466.0,446714.0,1293100.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-06-25
BRN,Brunei Darussalam,451149.0,340466.0,446714.0,1293100.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-07-30
BRN,Brunei Darussalam,451149.0,340466.0,446714.0,1293100.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-08-27
BRN,Brunei Darussalam,451149.0,340466.0,446714.0,1293100.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-09-24
BRN,Brunei Darussalam,451149.0,340466.0,446714.0,1293100.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-10-29
BRN,Brunei Darussalam,451149.0,340466.0,446714.0,1293100.0,296.0,100.0,78.0,100.0,2021-04-03,2023-06-30,2023-11-26
BRN,Brunei Darussalam,12221.0,0.0,159.0,12379.0,3.0,3.0,0.0,0.0,2021-04-03,2023-06-30,2021-04-25
BRN,Brunei Darussalam,40257.0,0.0,11046.0,51304.0,12.0,9.0,0.0,3.0,2021-04-03,2023-06-30,2021-05-30
BRN,Brunei Darussalam,69399.0,0.0,14436.0,83834.0,19.0,16.0,0.0,3.0,2021-04-03,2023-06-30,2021-06-27
BRN,Brunei Darussalam,132942.0,0.0,30975.0,163917.0,37.0,30.0,0.0,7.0,2021-04-03,2023-06-30,2021-07-25
BRN,Brunei Darussalam,223225.0,0.0,95874.0,319100.0,73.0,51.0,0.0,22.0,2021-04-03,2023-06-30,2021-08-29
BRN,Brunei Darussalam,291784.0,0.0,192838.0,484916.0,111.0,67.0,0.0,44.0,2021-04-03,2023-06-30,2021-09-26
BRN,Brunei Darussalam,351952.0,0.0,259743.0,623336.0,142.0,80.0,0.0,59.0,2021-04-03,2023-06-30,2021-10-31
BRN,Brunei Darussalam,402842.0,0.0,346350.0,763782.0,175.0,92.0,0.0,79.0,2021-04-03,2023-06-30,2021-11-28
BRN,Brunei Darussalam,405888.0,0.0,400691.0,898401.0,205.0,93.0,0.0,92.0,2021-04-03,2023-06-30,2021-12-26
BRN,Brunei Darussalam,407112.0,173198.0,403531.0,983841.0,225.0,93.0,40.0,92.0,2021-04-03,2023-06-30,2022-01-30
BRN,Brunei Darussalam,407715.0,234074.0,404575.0,1046364.0,239.0,93.0,54.0,92.0,2021-04-03,2023-06-30,2022-02-27
BRN,Brunei Darussalam,408143.0,264375.0,405259.0,1077777.0,246.0,93.0,60.0,93.0,2021-04-03,2023-06-30,2022-03-27
BRN,Brunei Darussalam,429617.0,280949.0,407429.0,1117998.0,256.0,98.0,64.0,93.0,2021-04-03,2023-06-30,2022-04-24
BRN,Brunei Darussalam,444783.0,303540.0,428970.0,1177861.0,269.0,100.0,69.0,98.0,2021-04-03,2023-06-30,2022-05-29
GUM,Guam,115796.0,0.0,103540.0,212048.0,126.0,69.0,0.0,61.0,0,2023-01-31,2021-08-29
GUM,Guam,125306.0,0.0,110967.0,227006.0,135.0,74.0,0.0,66.0,0,2023-01-31,2021-09-26
GUM,Guam,132359.0,0.0,121475.0,250915.0,149.0,78.0,0.0,72.0,0,2023-01-31,2021-10-31
GUM,Guam,135604.0,0.0,123877.0,270878.0,160.0,80.0,0.0,73.0,0,2023-01-31,2021-11-28
GUM,Guam,135604.0,0.0,127155.0,288839.0,171.0,80.0,0.0,75.0,0,2023-01-31,2021-12-26
GUM,Guam,135604.0,43103.0,128781.0,308287.0,183.0,80.0,26.0,76.0,0,2023-01-31,2022-01-30
GUM,Guam,135604.0,52517.0,128781.0,326871.0,194.0,80.0,31.0,76.0,0,2023-01-31,2022-02-27
GUM,Guam,135604.0,58382.0,128781.0,338248.0,200.0,80.0,35.0,76.0,0,2023-01-31,2022-03-27
GUM,Guam,135604.0,60860.0,128781.0,344780.0,204.0,80.0,36.0,76.0,0,2023-01-31,2022-04-24
GUM,Guam,135604.0,63006.0,128781.0,352141.0,209.0,80.0,37.0,76.0,0,2023-01-31,2022-05-29
GUM,Guam,135604.0,69450.0,128781.0,361054.0,214.0,80.0,41.0,76.0,0,2023-01-31,2022-06-26
GUM,Guam,135604.0,71246.0,128781.0,365718.0,217.0,80.0,42.0,76.0,0,2023-01-31,2022-07-31
GUM,Guam,135604.0,72701.0,128781.0,368088.0,218.0,80.0,43.0,76.0,0,2023-01-31,2022-08-28
GUM,Guam,135606.0,74839.0,128783.0,368088.0,218.0,80.0,44.0,76.0,0,2023-01-31,2022-09-25
GUM,Guam,135607.0,77048.0,128784.0,368088.0,218.0,80.0,46.0,76.0,0,2023-01-31,2022-10-30
GUM,Guam,135609.0,79185.0,128785.0,368088.0,218.0,80.0,47.0,76.0,0,2023-01-31,2022-11-27
GUM,Guam,135610.0,81394.0,128787.0,368088.0,218.0,80.0,48.0,76.0,0,2023-01-31,2022-12-25
GUM,Guam,135612.0,83603.0,128788.0,368088.0,218.0,80.0,50.0,76.0,0,2023-01-31,2023-01-29
GUM,Guam,15698.0,0.0,11419.0,27010.0,16.0,9.0,0.0,7.0,0,2023-01-31,2021-01-31
GUM,Guam,31976.0,0.0,23262.0,55021.0,33.0,19.0,0.0,14.0,0,2023-01-31,2021-02-28
GUM,Guam,50000.0,0.0,36373.0,86032.0,51.0,30.0,0.0,22.0,0,2023-01-31,2021-03-28
GUM,Guam,67441.0,0.0,49061.0,116043.0,69.0,40.0,0.0,29.0,0,2023-01-31,2021-04-25
GUM,Guam,81258.0,0.0,65814.0,145571.0,86.0,48.0,0.0,39.0,0,2023-01-31,2021-05-30
GUM,Guam,93283.0,0.0,82702.0,173277.0,103.0,55.0,0.0,49.0,0,2023-01-31,2021-06-27
GUM,Guam,107775.0,0.0,97956.0,200148.0,119.0,64.0,0.0,58.0,0,2023-01-31,2021-07-25
DZA,Algeria,7675275.0,503869.0,6319697.0,13742774.0,31.0,18.0,1.0,14.0,2021-01-30,2023-12-31,2022-03-27
DZA,Algeria,7840131.0,514063.0,6481186.0,14919092.0,34.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-04-24
DZA,Algeria,7840131.0,514063.0,6481186.0,15205854.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-05-29
DZA,Algeria,7840131.0,514063.0,6481186.0,15205854.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-06-26
DZA,Algeria,7840131.0,541435.0,6481186.0,15233226.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-07-31
DZA,Algeria,7840131.0,571741.0,6481186.0,15263532.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-08-28
DZA,Algeria,7840131.0,575651.0,6481186.0,15267442.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-09-25
DZA,Algeria,7840131.0,575651.0,6481186.0,15267442.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-10-30
DZA,Algeria,7840131.0,575651.0,6481186.0,15267442.0,35.0,18.0,1.0,15.0,2021-01-30,2023-12-31,2022-11-27
